stiffness,height
2.208376101708325391e+13,-8.856238730629684142e-03
2.355597402394236328e+13,-8.856332761114416030e-03
2.512633204948243359e+13,-8.856423805594815235e-03
2.680137792727896094e+13,-8.856511959341339946e-03
2.858809066863522656e+13,-8.856597313625869106e-03
3.049391454035152734e+13,-8.856679957685464899e-03
3.252679008096381641e+13,-8.856759977473593892e-03
3.469518718467865625e+13,-8.856837456450605828e-03
3.700814039084596875e+13,-8.856912475280864783e-03
3.947528652600511719e+13,-8.856985111783899356e-03
4.210690485533417188e+13,-8.857055442151207103e-03
4.491395991079543750e+13,-8.857123539313782601e-03
4.790814717441759375e+13,-8.857189473626014831e-03
5.110194180705003906e+13,-8.857253314854318660e-03
5.450865062562056250e+13,-8.857315128970810747e-03
5.814246754545163281e+13,-8.857374979823973149e-03
6.201853271863847656e+13,-8.857432930229336421e-03
6.615299561488485938e+13,-8.857489040842381200e-03
7.056308230761753125e+13,-8.857543369715337178e-03
7.526716724573067188e+13,-8.857595973445597792e-03
8.028484980998653125e+13,-8.857646906787586261e-03
8.563703597304814062e+13,-8.857696222829503085e-03
9.134602540337495312e+13,-8.857743972869869253e-03
9.743560437589243750e+13,-8.857790206485027795e-03
1.039311448765531562e+14,-8.857834971890632403e-03
1.108597103136935000e+14,-8.857878316136158503e-03
1.182501682766373906e+14,-8.857920284067510863e-03
1.261333108113481250e+14,-8.857960919313789816e-03
1.345419827142470312e+14,-8.858000264425847092e-03
1.435112183787384375e+14,-8.858038360180842119e-03
1.530783877646031250e+14,-8.858075246090280075e-03
1.632833520984291250e+14,-8.858110960813903034e-03
1.741686299538145000e+14,-8.858145541499773401e-03
1.857795744032903438e+14,-8.858179024077372787e-03
1.981645619800757812e+14,-8.858211443627972415e-03
2.113751942369610312e+14,-8.858242833563956253e-03
2.254665127420970000e+14,-8.858273226855395421e-03
2.404972284074824688e+14,-8.858302655038841067e-03
2.565299661056125312e+14,-8.858331148791975806e-03
2.736315255934941250e+14,-8.858358737732885402e-03
2.918731598311515625e+14,-8.858385450683847750e-03
3.113308718542118125e+14,-8.858411315397773933e-03
3.320857314375059375e+14,-8.858436358847754377e-03
3.542242128690181250e+14,-8.858460606879781096e-03
3.778385552415329375e+14,-8.858484085179085810e-03
4.030271467631117500e+14,-8.858506817842837222e-03
4.298949346875953125e+14,-8.858528828731948579e-03
4.585538625731298125e+14,-8.858550140674381623e-03
4.891233366904898750e+14,-8.858570775873708669e-03
5.217307235245091250e+14,-8.858590755982831411e-03
5.565118804414252500e+14,-8.858610101460051567e-03
5.936117217331193750e+14,-8.858628832772552641e-03
6.331848223967042500e+14,-8.858646969213346267e-03
6.753960621650190000e+14,-8.858664529926230102e-03
7.204213124714133750e+14,-8.858681532784018486e-03
7.684481692110122500e+14,-8.858697995995257202e-03
8.196767343514507500e+14,-8.858713936310103065e-03
8.743204496497005000e+14,-8.858729370425422189e-03
9.326069859485473750e+14,-8.858744314436783895e-03
9.947791917580116250e+14,-8.858758784141329556e-03
1.061096105073915000e+15,-8.858772794219760272e-03
1.131834032649246250e+15,-8.858786359428272306e-03
1.207287701215173000e+15,-8.858799494014135689e-03
1.287771485448085250e+15,-8.858812211314237572e-03
1.373620717799058750e+15,-8.858824524852870752e-03
1.465193085643046250e+15,-8.858836447690698890e-03
1.562870121568911750e+15,-8.858847991503715491e-03
1.667058793019637750e+15,-8.858859169084354335e-03
1.778193197905833750e+15,-8.858869991407836153e-03
1.896736373257182000e+15,-8.858880470361540915e-03
2.023182224447659750e+15,-8.858890616454395683e-03
