stiffness,height
2.135522498869859148e+06,-3.737469015051669619e+00
2.193889916200892068e+06,-3.744261348452083915e+00
2.253852613098260481e+06,-3.751044137963059466e+00
2.315454191232400481e+06,-3.757805113250407114e+00
2.378739443980650045e+06,-3.764532777044720113e+00
2.443754388998595066e+06,-3.771216388973977374e+00
2.510546301681654993e+06,-3.777845948287184896e+00
2.579163749541216996e+06,-3.784412175592120953e+00
2.649656627520358656e+06,-3.790906245031703925e+00
2.722076194274754263e+06,-3.796704117725280714e+00
2.796475109445250593e+06,-3.787327013553512867e+00
2.872907471949142404e+06,-3.777923758959724321e+00
2.951428859318013769e+06,-3.768502374235106700e+00
3.032096368110749871e+06,-3.759074213236449857e+00
3.114968655431107152e+06,-3.749645105947980728e+00
3.200105981580025051e+06,-3.740225548638170139e+00
3.287570253873697482e+06,-3.730823528324922034e+00
3.377425071659260895e+06,-3.721446485167884788e+00
3.469735772560869809e+06,-3.712101663903593085e+00
3.564569479989684653e+06,-3.702796113973830572e+00
3.661995151952460408e+06,-3.693536689958937025e+00
3.762083631194118876e+06,-3.684328028501024477e+00
3.864907696710806806e+06,-3.675176995177822370e+00
3.970542116670898627e+06,-3.666090514121417065e+00
4.079063702782409731e+06,-3.657070065993920593e+00
4.190551366146372166e+06,-3.648124350631340107e+00
4.305086174636770971e+06,-3.639255288252194021e+00
4.422751411848762073e+06,-3.630467627177920154e+00
4.543632637658093125e+06,-3.621766041529649094e+00
4.667817750435617752e+06,-3.613153713662355493e+00
4.795397050962333567e+06,-3.604633690590402395e+00
4.926463308091278188e+06,-3.596208886796595117e+00
5.061111826204086654e+06,-3.587882087098032802e+00
5.199440514511239715e+06,-3.579655949559815920e+00
5.341549958246421069e+06,-3.571533008448067203e+00
5.487543491806721315e+06,-3.563515677214271093e+00
5.637527273891893215e+06,-3.555604823049463015e+00
5.791610364697289653e+06,-3.547801748118277310e+00
5.949904805216597393e+06,-3.540110252532124413e+00
6.112525698712115176e+06,-3.532527763632506979e+00
6.279591294411623850e+06,-3.525059633586102859e+00
6.451223073492956348e+06,-3.517702323667312392e+00
6.627545837418611161e+06,-3.510459934748950239e+00
6.808687798684709705e+06,-3.503332633915139382e+00
6.994780674050273374e+06,-3.496318189061954129e+00
7.185959780314616859e+06,-3.489419102090122404e+00
7.382364132712500170e+06,-3.482635286809653508e+00
7.584136545998576097e+06,-3.475966533177549778e+00
7.791423738294639625e+06,-3.469412586965517242e+00
8.004376437775272876e+06,-3.462973152018664180e+00
8.223149492269226350e+06,-3.456647892452480608e+00
8.447901981856554747e+06,-3.450436434787862883e+00
8.678797334543135017e+06,-3.444338370024103924e+00
8.916003445096788928e+06,-3.438353255649946760e+00
9.159692797131383792e+06,-3.432479152190555993e+00
9.410042588527709246e+06,-3.426715706897375480e+00
9.667234860282307491e+06,-3.421063299225345133e+00
9.931456628877963871e+06,-3.415520183718801839e+00
1.020290002227210812e+07,-3.410084215108104999e+00
1.048176241960197687e+07,-3.404757186855150941e+00
1.076824659470826387e+07,-3.399534084036495152e+00
1.106256086358130723e+07,-3.394418013836522086e+00
1.136491923583742417e+07,-3.389403545733279621e+00
1.167554157033526152e+07,-3.384493381914598586e+00
1.199465373504541069e+07,-3.379683198655461851e+00
1.232248777128952928e+07,-3.374973228278776549e+00
1.265928206246840395e+07,-3.370362868994097205e+00
1.300528150740161538e+07,-3.365848512910072365e+00
1.336073769840489328e+07,-3.361430036280705913e+00
1.372590910423456877e+07,-3.357106586258426617e+00
1.410106125803236850e+07,-3.352876563329292736e+00
1.448646695040676743e+07,-3.348738351223730092e+00
1.488240642779184692e+07,-3.344689210265387569e+00
1.528916759622752480e+07,-3.340729088091977772e+00
1.570704623070942983e+07,-3.336856456423777928e+00
1.613634619026069716e+07,-3.333069807187186928e+00
1.657737963888200931e+07,-3.329367652717202475e+00
1.703046727254058793e+07,-3.325748525928847954e+00
1.749593855236317590e+07,-3.322210980458959462e+00
1.797413194420256093e+07,-3.318753590779992546e+00
1.846539516475183889e+07,-3.315374952287263977e+00
1.897008543438556418e+07,-3.312073681361058952e+00
1.948856973691110313e+07,-3.308848066292515711e+00
2.002122508641981333e+07,-3.305696015552796130e+00
2.056843880143149942e+07,-3.302617095944479608e+00
2.113060878653177619e+07,-3.299610013045002788e+00
2.170814382170700654e+07,-3.296673493288411194e+00
2.230146385958729312e+07,-3.293806283905503118e+00
2.291100033081358671e+07,-3.291004848389762483e+00
2.353719645775100961e+07,-3.288269939715865675e+00
2.418050757677644864e+07,-3.285600524244387977e+00
2.484140146937501803e+07,-3.282994463976469213e+00
2.552035870228549838e+07,-3.280449377351775553e+00
2.621787297694298998e+07,-3.277966176506663665e+00
2.693445148847217858e+07,-3.275542553833859838e+00
2.767061529449253157e+07,-3.273176162501520992e+00
2.842689969400357455e+07,-3.270868252834355339e+00
2.920385461662574485e+07,-3.268614891975640813e+00
3.000204502247980982e+07,-3.266416708877603270e+00
3.082205131299571320e+07,-3.264272295963458248e+00
3.166446975294949487e+07,-3.262179255349382245e+00
3.252991290403510258e+07,-3.260138725365174572e+00
3.341901007028682157e+07,-3.258146433751765159e+00
3.433240775567515194e+07,-3.256204937715981629e+00
3.527077013421023637e+07,-3.254309186247610342e+00
3.623477953289362788e+07,-3.252462083917531110e+00
3.722513692787009478e+07,-3.250658842371487278e+00
3.824256245413998514e+07,-3.248901694993502787e+00
3.928779592920295149e+07,-3.247187105793114981e+00
4.036159739101373404e+07,-3.245515668923311559e+00
4.146474765064113587e+07,-3.243886041183774438e+00
4.259804886003207415e+07,-3.242296257600935316e+00
4.376232509529395401e+07,-3.240747800846560445e+00
4.495842295591828972e+07,-3.239236053959360095e+00
4.618721218038298190e+07,-3.237763399550727783e+00
4.744958627857958525e+07,-3.236327979295365864e+00
4.874646318152599782e+07,-3.234927512905164892e+00
5.007878590883684903e+07,-3.233563558554896300e+00
5.144752325443701446e+07,-3.232233541275064681e+00
5.285367049101677537e+07,-3.230936568634257711e+00
5.429825009374101460e+07,-3.229673463060346972e+00
5.578231248373838514e+07,-3.228441977315804401e+00
5.730693679191191494e+07,-3.227241005872042656e+00
5.887323164362470061e+07,-3.226071440215944719e+00
6.048233596483346820e+07,-3.224932085965511064e+00
